Price,Adj Close,Close,High,Low,Open,Volume,RSI,MACD,SMA20,SMA50,Return_20D,Volatility
Ticker,AMZN,,AMZN,AMZN,AMZN,AMZN,,,,,,
Date,,,,,,,,,,,,
2022-07-08,115.54000091552734,115.54000091552734,116.58000183105469,113.69000244140625,114.5999984741211,45719700,53.00342862245066,-0.677046231909614,110.0435001373291,114.1672802734375,-0.04654232856448959,4.484870202311174
2022-07-11,111.75,111.75,114.30000305175781,110.87000274658203,114.08000183105469,53487600,48.225003424389016,-0.6793602775667154,109.82350006103516,113.63894012451172,-0.037882061713951476,4.272444978559461
2022-07-12,109.22000122070312,109.22000122070312,113.2300033569336,108.33999633789062,112.16000366210938,54280300,45.28974474194627,-0.8752545432811019,109.80200004577637,112.93141021728516,-0.003921571356059639,4.274445485101571
2022-07-13,110.4000015258789,110.4000015258789,111.77999877929688,106.01000213623047,107.02999877929688,61353800,46.91271702894386,-0.9246274673648855,110.13850021362305,112.65378021240234,0.06491756029517881,4.023865066473502
2022-07-14,110.62999725341797,110.62999725341795,111.18000030517578,107.58000183105469,110.23999786376953,51163100,47.24123513850524,-0.9344256550643024,110.55450019836425,112.3763801574707,0.08132147290942182,3.5772181720964653
2022-07-15,113.55000305175781,113.5500030517578,115.58999633789062,111.58999633789062,112.5,84317800,51.356888525714666,-0.6985186369547876,110.84850044250489,112.16231018066406,0.05461135862179667,3.569293529395009
2022-07-18,113.76000213623047,113.76000213623048,117.23999786376953,113.1500015258789,115.0,59115400,51.649012962132076,-0.4889788110483124,111.35350036621094,111.91894027709961,0.09743390041778421,3.193407084773847
2022-07-19,118.20999908447266,118.20999908447266,118.94999694824219,114.02999877929688,115.69999694824219,60990000,57.476750452876054,0.035748487866925416,111.95300025939942,111.95500030517579,0.11287890911295317,3.3025499408991923
2022-07-20,122.7699966430664,122.7699966430664,123.4800033569336,118.31999969482422,118.62000274658203,71268300,62.46877748118816,0.8102127183251753,112.65750007629394,112.11495025634765,0.12964663506004426,3.997356813237345
2022-07-21,124.62999725341797,124.62999725341795,124.8499984741211,121.26000213623047,123.19999694824219,60239900,64.30929022038347,1.5561296117512882,113.44150009155274,112.43177017211914,0.1439192358364607,4.706660214316599
2022-07-22,122.41999816894531,122.41999816894533,125.5,121.3499984741211,125.01000213623047,51463800,60.51218491677179,1.9465075401841574,113.94049987792968,112.70299011230469,0.08875840902564702,5.1069136396498775
2022-07-25,121.13999938964844,121.13999938964844,123.63999938964844,120.02999877929688,122.69999694824219,50221300,58.362785715205845,2.1280686066741765,114.17449989318848,113.01835006713867,0.040185474342836036,5.330747791715158
2022-07-26,114.80999755859375,114.80999755859376,118.1500015258789,114.52999877929688,115.79000091552734,67075100,49.07857197564913,1.7411084003736903,114.25399971008301,113.17594009399414,0.01404342272343917,5.327618968060286
2022-07-27,120.97000122070312,120.97000122070312,121.9000015258789,117.16000366210938,117.30999755859375,61582000,56.35481611928963,1.9094890619262088,114.93249969482422,113.33424011230468,0.1263500884732709,5.272605937662418
2022-07-28,122.27999877929688,122.27999877929688,122.83999633789062,118.08000183105469,121.56999969482422,82245500,57.737848937596574,2.1241519032933383,115.60049972534179,113.56363006591796,0.12265883983608705,5.316895520220092
